trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
23,2,4,1624.0,2118.0,,-16.76850472044968,false,1000,-16.959452815633476,0.19094809518379563,0.19094809518379563,-16.863978768041576
24,2,4,1568.0,3572.0,,-17.679902676164538,false,1000,-17.60921558090064,-0.07068709526389938,0.07068709526389938,-17.64455912853259
25,2,4,3076.0,2289.0,,-18.318163589684133,false,1000,-18.52221117560556,0.20404758592142613,0.20404758592142613,-18.420187382644848
26,2,3,5505.0,945.0,,-36.841361487904734,true,1000,-24.189099333201984,-12.65226215470275,12.65226215470275,-30.515230410553357
27,2,3,2532.0,478.0,,-15.830372451721917,false,1000,-15.889706859985598,0.059334408263680416,0.059334408263680416,-15.860039655853758
28,1,1,3083.0,391.0,,-16.79538121099117,false,1000,-17.19264060577414,0.3972593947829708,0.3972593947829708,-16.994010908382656
29,1,1,3601.0,274.0,,-18.305092628748074,false,1000,-19.225834571666184,0.9207419429181094,0.9207419429181094,-18.765463600207127
30,2,4,5781.0,1691.0,,-19.34559050320947,false,1000,-19.472066000874158,0.12647549766468913,0.12647549766468913,-19.408828252041815
31,2,3,1492.0,958.0,,-18.467865813904112,false,1000,-18.04343230215246,-0.42443351175165134,0.42443351175165134,-18.255649058028286
32,1,1,4738.0,507.0,,-18.030843781483657,false,1000,-18.01681205857122,-0.014031722912438482,0.014031722912438482,-18.023827920027436
33,2,4,4707.0,2123.0,,-17.698840906864792,false,1000,-17.883061928777025,0.18422102191223289,0.18422102191223289,-17.790951417820906
34,2,3,2993.0,1511.0,,-16.552104192978724,false,1000,-16.48177459587751,-0.07032959710121389,0.07032959710121389,-16.516939394428118
35,2,4,1581.0,2293.0,,-15.492434945997623,false,1000,-15.350179277744754,-0.14225566825286862,0.14225566825286862,-15.421307111871188
36,2,4,2018.0,4045.0,,-18.666963311157648,false,1000,-18.555894314565872,-0.11106899659177571,0.11106899659177571,-18.61142881286176
37,2,4,2605.0,2499.0,,-16.865552882784087,false,1000,-16.85944686612051,-0.006106016663576241,0.006106016663576241,-16.862499874452297
38,1,1,2774.0,727.0,,-15.231662473113076,false,1000,-14.923782091183242,-0.30788038192983436,0.30788038192983436,-15.077722282148159
39,2,4,1212.0,1525.0,,-18.65687557456384,false,1000,-21.64329143587522,2.9864158613113787,2.9864158613113787,-20.15008350521953
40,2,4,3991.0,2093.0,,-17.49876241999427,false,1000,-17.419742581252905,-0.07901983874136675,0.07901983874136675,-17.459252500623588
41,1,2,1675.0,1362.0,,-14.586820996205464,false,1000,-14.528641647777082,-0.05817934842838213,0.05817934842838213,-14.557731321991273
42,1,1,1881.0,748.0,,-14.603142188462652,false,1000,-14.45580569414926,-0.14733649431339124,0.14733649431339124,-14.529473941305955
43,1,1,2880.0,383.0,,-16.41278562866859,false,1000,-16.019378107279916,-0.3934075213886743,0.3934075213886743,-16.216081867974253
44,1,1,2585.0,3818.0,,-18.90141529521365,false,1000,-19.062748431756205,0.16133313654255588,0.16133313654255588,-18.98208186348493
45,1,2,3282.0,1812.0,,-16.880839484458683,false,1000,-16.838555127917584,-0.0422843565410993,0.0422843565410993,-16.85969730618813
46,2,3,4940.0,864.0,,-16.9651909985974,false,1000,-16.882514853526082,-0.08267614507131782,0.08267614507131782,-16.92385292606174
47,1,2,2194.0,814.0,,-14.647852956513653,false,1000,-14.602911138654179,-0.04494181785947404,0.04494181785947404,-14.625382047583916
48,1,1,2574.0,1423.0,,-36.841361487904734,true,10000,-27.84224926062742,-8.999112227277315,8.999112227277315,-32.34180537426607
49,2,4,1568.0,3183.0,,-17.603955194819395,false,1000,-17.377414755999474,-0.2265404388199208,0.2265404388199208,-17.490684975409437
50,2,3,4574.0,498.0,,-18.06885755143275,false,1000,-18.111189930944114,0.04233237951136459,0.04233237951136459,-18.090023741188432
51,1,1,8189.0,2750.0,,-23.69814974122263,false,1953,-22.72003693600548,-0.9781128052171475,0.9781128052171475,-23.209093338614053
52,1,1,4594.0,2731.0,,-24.804364273246065,false,1000,-23.51357172916127,-1.2907925440847947,1.2907925440847947,-24.158968001203668
53,2,4,1788.0,2014.0,,-15.475779523060845,false,1000,-15.44931909687199,-0.026460426188855024,0.026460426188855024,-15.462549309966418
54,2,4,1312.0,1199.0,,-15.473534764896371,false,1000,-15.405235553321525,-0.0682992115748462,0.0682992115748462,-15.439385159108948
55,2,4,1680.0,1716.0,,-15.583234912153687,false,1000,-15.397325242405774,-0.1859096697479128,0.1859096697479128,-15.490280077279731
56,2,4,2313.0,1608.0,,-16.064226654380114,false,1000,-16.049739552338767,-0.014487102041346844,0.014487102041346844,-16.056983103359443
