pda,ana,mean_ll,diff
-15.109778768026175,-15.042112723946175,-15.075945745986175,-0.06766604407999921
-15.301746528026323,-15.270005764231396,-15.28587614612886,-0.03174076379492696
-14.954367927065151,-14.875857062405307,-14.91511249473523,-0.0785108646598438
-17.74122186109716,-17.753770536046837,-17.747496198571998,0.012548674949677263
-17.48122844795065,-17.446238436659733,-17.46373344230519,-0.03499001129091539
-18.186192161050016,-17.93742912980648,-18.061810645428245,-0.24876303124353782
-17.346350691543083,-17.078842275267522,-17.212596483405303,-0.267508416275561
-15.701828095491782,-15.76756274047191,-15.734695417981847,0.06573464498012704
-15.343059907494341,-15.231350558054627,-15.287205232774484,-0.11170934943971389
-16.931763070058924,-16.841231664161782,-16.88649736711035,-0.09053140589714204
-15.251095963482848,-15.049952525413374,-15.15052424444811,-0.2011434380694741
-19.04701924911878,-20.508170850184527,-19.77759504965165,1.4611516010657475
-17.373978067341135,-17.406202935553413,-17.390090501447276,0.032224868212278324
-16.60033017800579,-16.36034056982168,-16.480335373913736,-0.23998960818411064
-19.216670977153022,-19.046665439522428,-19.131668208337725,-0.170005537630594
-17.588667520699442,-17.65557717409397,-17.622122347396704,0.06690965339452859
-16.032968524510885,-15.980425581500944,-16.006697053005915,-0.05254294300994111
-17.015379687185373,-16.933029141238393,-16.974204414211883,-0.08235054594697999
-16.417929945419882,-16.301879927906636,-16.35990493666326,-0.11605001751324551
-16.006373228266654,-15.950566099006808,-15.97846966363673,-0.05580712925984521
-14.775232229679025,-14.607853198801141,-14.691542714240082,-0.16737903087788375
-17.34862771953501,-17.378959303709095,-17.363793511622053,0.030331584174085435
-14.629130068452143,-14.509137215639889,-14.569133642046015,-0.11999285281225447
-22.075282673415035,-22.372063974274752,-22.223673323844892,0.2967813008597169
-16.347036929062032,-16.412709108307684,-16.379873018684858,0.06567217924565227
-16.59721734586612,-16.867253957796954,-16.732235651831537,0.27003661193083417
-17.653697682901193,-17.627622618248477,-17.640660150574835,-0.026075064652715696
-17.68555096443913,-17.535833719719108,-17.61069234207912,-0.1497172447200228
-15.588048269607967,-15.538694054208378,-15.563371161908172,-0.04935421539958895
-15.892055137496257,-15.87754051799325,-15.884797827744753,-0.014514619503007253
-15.557393426841307,-15.550582053913285,-15.553987740377295,-0.006811372928021697
-16.4169797340715,-16.48349515760145,-16.450237445836475,0.06651542352994966
-18.593418387681886,-18.412412900889592,-18.50291564428574,-0.18100548679229433
-17.31547436549378,-17.644819498722015,-17.4801469321079,0.3293451332282338
-18.252267179879706,-18.223708520697677,-18.23798785028869,-0.02855865918202838
-18.062322743151025,-18.154227638470957,-18.108275190810993,0.09190489531993151
-15.13520207662749,-15.304054396062064,-15.219628236344777,0.16885231943457413
-17.906419915799066,-18.215572699562557,-18.06099630768081,0.30915278376349065
-16.503189119045892,-16.394428127130872,-16.448808623088382,-0.10876099191501964
-16.727054508605523,-16.516534033745458,-16.62179427117549,-0.21052047486006487
-15.11042468546252,-14.900780491310247,-15.005602588386385,-0.20964419415227376
-17.595205088001844,-17.700866420301494,-17.64803575415167,0.10566133229965047
-16.896400138888353,-16.967167765866527,-16.93178395237744,0.07076762697817429
-17.66797755511356,-17.823457153955285,-17.74571735453442,0.15547959884172613
-17.81318399030452,-17.971718714108984,-17.892451352206752,0.15853472380446476
-19.585268683012178,-19.461194377144793,-19.523231530078483,-0.12407430586738499
-15.807749696560105,-15.957700999669933,-15.88272534811502,0.14995130310982852
-17.727609372103633,-17.59652466045585,-17.662067016279742,-0.1310847116477838
-15.726720882962553,-15.623036092211931,-15.674878487587243,-0.10368479075062176
-16.52844736704101,-16.840618839331658,-16.684533103186332,0.3121714722906468
-18.13945891307042,-18.32645784532345,-18.232958379196937,0.18699893225302944
-19.506697783413333,-19.84422091354564,-19.675459348479485,0.3375231301323076
-14.774533187032201,-14.747915764200751,-14.761224475616476,-0.026617422831449744
-18.451075514112603,-18.380044344325587,-18.415559929219093,-0.07103116978701607
-15.964885920044408,-16.005280162637217,-15.985083041340811,0.04039424259280899
-19.76778794373738,-19.854919293182725,-19.811353618460053,0.08713134944534673
-16.55518923504864,-16.63500209585524,-16.59509566545194,0.079812860806598
-17.688771890372575,-17.885283117583903,-17.787027503978237,0.19651122721132808
-18.181102080428204,-18.020396805844026,-18.100749443136117,-0.16070527458417772
-17.18097163348206,-17.2258221919045,-17.20339691269328,0.044850558422439235
-16.642539516528707,-16.480740088927007,-16.561639802727857,-0.16179942760170007
-15.679672174183825,-15.618772356769048,-15.649222265476435,-0.06089981741477679
-19.073940756185298,-19.285514091570498,-19.1797274238779,0.21157333538520007
-16.688380432085797,-16.43528087664617,-16.561830654365984,-0.2530995554396256
-19.754688563317682,-19.544108310484134,-19.64939843690091,-0.2105802528335481
-14.992187109665842,-14.875478825995472,-14.933832967830657,-0.1167082836703699
-15.273691369019895,-15.081750117952915,-15.177720743486404,-0.19194125106698046
-16.76019433462913,-16.90793052510211,-16.834062429865618,0.1477361904729797
-18.524154382755068,-18.15907180301682,-18.341613092885943,-0.36508257973824954
-14.564165061268998,-14.670494428448345,-14.617329744858672,0.10632936717934705
-15.947785758518382,-15.904759703277747,-15.926272730898065,-0.04302605524063452
-16.785840993310092,-16.752057058367466,-16.76894902583878,-0.033783934942626104
-15.740179986020255,-15.669959750723388,-15.705069868371822,-0.07022023529686727
-16.44091424584891,-16.16416199235324,-16.302538119101072,-0.276752253495669
-17.197501326053924,-17.192880607646533,-17.195190966850227,-0.004620718407391422
-18.88154536602133,-18.697810081615984,-18.789677723818656,-0.1837352844053477
-20.059874550893444,-20.07097820782756,-20.065426379360503,0.011103656934118078
-17.327501283645365,-17.25725845657694,-17.29237987011115,-0.07024282706842655
-17.16779316247689,-17.381383085070752,-17.27458812377382,0.21358992259386156
-16.80964918045248,-16.937817673268455,-16.87373342686047,0.12816849281597342
-17.9301531498396,-17.742419045054106,-17.836286097446852,-0.1877341047854948
-15.506045727634561,-15.324798090467858,-15.41542190905121,-0.18124763716670245
-15.544092711274763,-15.325747255053152,-15.434919983163958,-0.21834545622161095
-17.18310170789038,-17.08197040118138,-17.13253605453588,-0.10113130670900006
-17.85109472455832,-18.060900448944544,-17.95599758675143,0.20980572438622502
-17.38137426741915,-17.436343312341023,-17.408858789880085,0.05496904492187227
-15.741292599375498,-15.580832208922157,-15.661062404148828,-0.16046039045334126
-14.494665183033389,-14.481704604172238,-14.488184893602813,-0.012960578861150651
-18.06943605639782,-18.019978484023675,-18.044707270210747,-0.04945757237414483
-15.25738843614162,-15.24386779629582,-15.25062811621872,-0.01352063984579921
-16.641366033964076,-16.54443861399541,-16.592902323979743,-0.09692741996866516
-21.462972845232517,-21.047163919289694,-21.255068382261108,-0.41580892594282304
-15.618877828821411,-15.490547148900692,-15.554712488861052,-0.1283306799207189
-16.839217906882666,-16.840034282005398,-16.839626094444032,0.000816375122731472
-17.122374432198573,-17.087149521696595,-17.104761976947586,-0.03522491050197729
-15.170642205051005,-14.904262904036084,-15.037452554543545,-0.26637930101492024
-16.94597720993394,-16.755794854469055,-16.850886032201497,-0.19018235546488427
-16.850174234733416,-16.894426973341673,-16.872300604037545,0.0442527386082574
-17.022164516893348,-17.008438425508512,-17.015301471200928,-0.013726091384835826
-14.999741545006199,-14.805804608803264,-14.902773076904731,-0.19393693620293462
-15.03489665640447,-14.90256542658976,-14.968731041497115,-0.13233122981471013
-18.495752764808387,-18.39839760600952,-18.447075185408956,-0.09735515879886592
-14.776965623488804,-14.624098431088994,-14.700532027288899,-0.1528671923998104
-19.912377343871853,-20.340112934367887,-20.12624513911987,0.4277355904960345
-14.651304876558141,-14.617053559300187,-14.634179217929164,-0.03425131725795438
-14.230212391640512,-14.131343861602279,-14.180778126621394,-0.09886853003823326
-16.758809567394046,-16.48822495577349,-16.623517261583768,-0.27058461162055636
-14.754838493060499,-14.646502023102988,-14.700670258081743,-0.10833646995751067
-17.33552824606814,-17.463523055631914,-17.399525650850027,0.12799480956377352
-18.575702152500075,-18.57608409052171,-18.575893121510894,0.00038193802163632995
-16.930334127715245,-16.871800709800674,-16.90106741875796,-0.05853341791457112
-16.43789876715948,-16.23327459964292,-16.335586683401203,-0.20462416751655965
-18.670210864540447,-19.046334679307677,-18.858272771924064,0.37612381476722945
-16.29229091285507,-16.283104342909724,-16.287697627882395,-0.009186569945345724
-15.277078579674727,-15.248638471246455,-15.26285852546059,-0.02844010842827238
-17.095286729286933,-16.95385618178785,-17.02457145553739,-0.14143054749908401
-16.185284624467396,-16.01317096877896,-16.09922779662318,-0.17211365568843462
-16.22291171051748,-16.2704082381009,-16.24665997430919,0.04749652758341938
-16.00369508018132,-15.946663428459438,-15.975179254320379,-0.05703165172188207
-15.63931347771852,-15.69245329135829,-15.665883384538406,0.053139813639770495
-17.750858468198462,-18.02379615555291,-17.887327311875687,0.272937687354446
-18.43921592388496,-18.690781079876146,-18.564998501880552,0.25156515599118734
-21.76431411033608,-21.99423845900924,-21.87927628467266,0.22992434867315836
-21.953694427496757,-21.696209724035146,-21.82495207576595,-0.25748470346161056
-18.624006359841204,-18.55239139968295,-18.588198879762075,-0.07161496015825364
-18.9839281474179,-19.000765476979083,-18.99234681219849,0.016837329561184333
-21.1179634472658,-20.8648427704602,-20.991403108863,-0.2531206768056009
-17.276639762502555,-16.984532609655197,-17.130586186078876,-0.29210715284735755
-17.247738442665412,-17.13613994241294,-17.191939192539174,-0.11159850025247309
-19.50189834481176,-19.623070221952702,-19.562484283382233,0.12117187714094158
-17.683203179185465,-17.467726098914305,-17.575464639049883,-0.2154770802711603
-18.371106587059145,-18.73016535176734,-18.550635969413243,0.35905876470819464
-16.120154881079298,-16.180362208449683,-16.15025854476449,0.060207327370385144
-20.083705369894,-20.171030763991418,-20.127368066942708,0.08732539409741946
-18.761413798422424,-18.68994442318946,-18.72567911080594,-0.07146937523296515
-20.52195126177049,-20.77500702077836,-20.648479141274425,0.2530557590078715
-17.230537019781426,-17.21831069792999,-17.224423858855708,-0.01222632185143624
-17.956477342364842,-17.87776337246555,-17.917120357415197,-0.07871396989929025
-18.331342228181114,-18.321627822134854,-18.326485025157986,-0.009714406046260393
-18.209663646340708,-18.261055067377843,-18.235359356859277,0.05139142103713468
-18.678244446122413,-18.565849944116707,-18.62204719511956,-0.11239450200570644
-18.773436976403847,-19.012520204165554,-18.8929785902847,0.2390832277617072
-20.168025155248362,-19.491407856010227,-19.829716505629293,-0.676617299238135
-18.722048242740538,-18.677358961296303,-18.69970360201842,-0.04468928144423501
-18.099082450058123,-17.993821470671698,-18.046451960364912,-0.10526097938642565
-16.87199892714987,-16.630296431070427,-16.751147679110147,-0.24170249607944427
-19.121731813926406,-18.879600128111516,-19.00066597101896,-0.24213168581488986
-19.113702427692235,-19.00610590897348,-19.059904168332857,-0.1075965187187542
-17.898988952368125,-17.79178604078692,-17.845387496577523,-0.10720291158120432
-18.906301501264156,-18.90475163563931,-18.905526568451734,-0.0015498656248453813
-18.371941419087435,-18.46489844633735,-18.418419932712393,0.09295702724991628
-18.296679270320144,-18.480156365099162,-18.38841781770965,0.1834770947790183
-20.198248930688447,-19.880743704495778,-20.03949631759211,-0.31750522619266874
-20.63735230810639,-20.3270772869165,-20.482214797511446,-0.3102750211898915
-18.81480068358321,-18.655613226420005,-18.73520695500161,-0.15918745716320615
-17.827771070840132,-17.66000922479895,-17.743890147819542,-0.16776184604118072
-16.458878479813382,-16.68737449380162,-16.573126486807503,0.22849601398823793
-19.359341229375175,-19.642264585089034,-19.500802907232107,0.2829233557138586
-16.433026448369947,-16.161643914482873,-16.297335181426412,-0.2713825338870741
-17.81751908112352,-17.732198508027423,-17.774858794575472,-0.08532057309609797
-18.23210834474852,-18.09370802497031,-18.16290818485942,-0.13840031977821
-16.799674967162133,-16.68190842142325,-16.74079169429269,-0.11776654573888479
-17.625272681241835,-17.326679729974842,-17.47597620560834,-0.29859295126699337
-20.117696328349698,-19.66985290450826,-19.893774616428978,-0.44784342384143727
-20.085749136378574,-19.687984407434644,-19.88686677190661,-0.39776472894392967
-16.607430032446487,-16.29140171284532,-16.449415872645904,-0.3160283196011662
-18.33416031284942,-18.52842487014486,-18.43129259149714,0.19426455729544045
-17.373561384807637,-17.36842368179919,-17.370992533303415,-0.005137703008447403
-17.933814286685596,-17.75325498330244,-17.84353463499402,-0.18055930338315562
-17.62150092577,-17.888974947234075,-17.755237936502038,0.26747402146407495
-17.254459112709412,-17.265308497022048,-17.25988380486573,0.01084938431263538
-15.565828192353418,-15.767272388996492,-15.666550290674955,0.20144419664307378
-18.722892867301926,-18.78707848559428,-18.7549856764481,0.06418561829235259
-18.646627606253663,-18.600349872219283,-18.62348873923647,-0.04627773403437985
-18.714222483437208,-18.483215614123466,-18.59871904878034,-0.2310068693137417
-19.296138315829715,-18.848509561759407,-19.07232393879456,-0.44762875407030833
-18.620057841727753,-18.6662184101189,-18.64313812592333,0.046160568391147905
-18.079330733917224,-17.902037476117396,-17.99068410501731,-0.1772932577998283
-18.311831204015515,-18.31480384237,-18.313317523192758,0.0029726383544854684
-17.79411928934995,-17.571646119068667,-17.68288270420931,-0.22247317028128322
-17.92684220531308,-17.885889447454055,-17.906365826383567,-0.0409527578590243
-17.20147767726445,-17.26816698450453,-17.23482233088449,0.06668930724007893
-15.955984677667745,-16.033394564829187,-15.994689621248465,0.07740988716144237
-15.954910982009872,-15.903244578346051,-15.929077780177963,-0.05166640366382147
-17.611547550622717,-17.600817124469252,-17.606182337545984,-0.010730426153465089
-19.867610324475173,-19.69410181002131,-19.78085606724824,-0.1735085144538644
-17.721574396996747,-17.599395006598172,-17.660484701797458,-0.12217939039857484
-18.50477832497387,-18.330510675389064,-18.417644500181467,-0.1742676495848059
-17.473239598439022,-17.365168586599292,-17.41920409251916,-0.10807101183972989
-17.55712672131519,-17.52196021625501,-17.539543468785098,-0.03516650506017882
-16.953489353695147,-17.000911643268555,-16.97720049848185,0.047422289573407994
-16.009454069900773,-15.862827602810885,-15.936140836355829,-0.14662646708988802
-17.19091307289912,-17.197841252864944,-17.194377162882034,0.006928179965822068
-19.84914442975467,-19.737876314390128,-19.793510372072397,-0.11126811536454184
-17.41954911186826,-17.272306362216895,-17.34592773704258,-0.1472427496513653
-19.40858713335801,-21.26197338402303,-20.33528025869052,1.853386250665018
-18.235548575011364,-18.029465695535976,-18.13250713527367,-0.20608287947538884
-17.611481144626765,-17.56690486159354,-17.589193003110154,-0.04457628303322636
-18.400083207404812,-18.20700033264884,-18.303541770026825,-0.19308287475597297
-16.29869268745426,-16.157493642123477,-16.228093164788866,-0.14119904533078298
-16.983300115936892,-16.841543967595804,-16.912422041766348,-0.14175614834108785
-17.649003420306435,-18.551078882043193,-18.100041151174814,0.9020754617367572
-18.330975243317702,-18.210849996697867,-18.270912620007785,-0.12012524661983548
-15.741720953330223,-15.694127667445187,-15.717924310387705,-0.04759328588503564
-16.07587713771918,-16.184393850538388,-16.130135494128783,0.10851671281920972
-17.72642082928146,-17.59118325955744,-17.65880204441945,-0.13523756972401912
-17.429175978502805,-17.32761965502167,-17.378397816762238,-0.10155632348113386
-18.190963427978243,-18.077276818567967,-18.134120123273107,-0.11368660941027642
-19.167657772646752,-19.54121332636421,-19.35443554950548,0.3735555537174591
-19.81252742859193,-19.512540940365437,-19.662534184478684,-0.29998648822649443
-15.442635253963429,-15.288536339759675,-15.365585796861552,-0.15409891420375388
-15.613500342704349,-15.320900073767291,-15.46720020823582,-0.2926002689370577
-15.399016764853792,-15.336305835187083,-15.367661300020437,-0.06271092966670899
-15.75793333883281,-15.686547459450901,-15.722240399141857,-0.07138587938190888
-19.587769728109887,-19.316998317018854,-19.45238402256437,-0.2707714110910331
-17.414380746958173,-17.414482948864038,-17.414431847911104,0.0001022019058645185
-20.770077399462384,-20.60358556569466,-20.686831482578523,-0.16649183376772214
-16.9569360411883,-17.220895706926946,-17.088915874057623,0.26395966573864627
-15.371942486050438,-15.502158283127965,-15.437050384589202,0.13021579707752728
-16.985364982746848,-16.8225042279558,-16.903934605351324,-0.16286075479104767
-17.26604656120584,-17.205061473012762,-17.2355540171093,-0.06098508819307824
-16.56700905836073,-16.59925847996385,-16.583133769162288,0.032249421603122386
-18.632714499827102,-19.10972535323541,-18.871219926531257,0.4770108534083093
-17.16974301485576,-17.027995716376914,-17.098869365616338,-0.14174729847884748
-17.577894344448524,-17.531570160613306,-17.554732252530915,-0.046324183835217525
-16.646645548684983,-16.67863682658826,-16.662641187636623,0.03199127790327694
-16.15387332192714,-16.102505257849295,-16.12818928988822,-0.05136806407784533
-18.3052113299312,-18.16516450575736,-18.23518791784428,-0.14004682417384018
-16.032475171481888,-16.003267685769096,-16.01787142862549,-0.02920748571279219
-17.043709162772995,-16.998785254820472,-17.021247208796733,-0.04492390795252277
-15.806021606702217,-15.618387058003954,-15.712204332353085,-0.1876345486982629
-15.665032670174538,-15.56949040848248,-15.61726153932851,-0.09554226169205826
-14.681255557364203,-14.803289285374946,-14.742272421369574,0.1220337280107433
-18.38839112197588,-18.474548392386197,-18.431469757181038,0.08615727041031818
-15.960867037916765,-16.09303448348871,-16.02695076070274,0.13216744557194637
-17.068621613742653,-17.139142536102604,-17.10388207492263,0.07052092235995033
-17.656662494710872,-17.72695377200437,-17.691808133357622,0.07029127729349938
-17.33291584822639,-17.364865973525717,-17.34889091087605,0.03195012529932839
-18.762947377064453,-18.730912042223537,-18.746929709643993,-0.03203533484091636
-15.602502205819142,-15.480418398350839,-15.54146030208499,-0.12208380746830372
-17.790927402767192,-18.055157789130163,-17.92304259594868,0.26423038636297136
-16.27062431513345,-16.242572965906856,-16.256598640520153,-0.028051349226593913
-20.8468534486613,-19.881022094047907,-20.363937771354603,-0.9658313546133925
-15.241105465258572,-15.057041648490175,-15.149073556874374,-0.184063816768397
-17.90565075264726,-17.684570974413063,-17.795110863530162,-0.22107977823419844
-15.235991764031382,-15.230373018697552,-15.233182391364467,-0.005618745333830333
-15.27203790127337,-15.121475888550417,-15.196756894911893,-0.15056201272295233
-16.68245126685898,-16.553110079041467,-16.617780672950225,-0.1293411878175128
-16.692011962549856,-16.518270672544553,-16.605141317547204,-0.17374129000530303
-14.631360676357383,-14.52755726501698,-14.579458970687181,-0.10380341134040272
-22.671728255787716,-22.2350723432504,-22.45340029951906,-0.43665591253731506
-17.260372601025374,-17.023671179258844,-17.14202189014211,-0.2367014217665293
-16.405228085640505,-16.17639216605778,-16.29081012584914,-0.22883591958272476
-20.170467941102977,-19.336985389815226,-19.7537266654591,-0.8334825512877515
-18.25787124569184,-18.20819672472239,-18.233033985207115,-0.04967452096945024
-15.63990678417891,-15.659811555976233,-15.649859170077573,0.019904771797323306
-20.396192450757365,-19.78559001275584,-20.0908912317566,-0.6106024380015249
-16.93049150371843,-16.748671085762297,-16.839581294740363,-0.18182041795613202
-15.64901941716379,-15.65373742468675,-15.651378420925269,0.0047180075229587
-14.554815096127149,-14.221141546829315,-14.387978321478233,-0.3336735492978331
-16.77124263385651,-16.754638110230665,-16.762940372043587,-0.01660452362584408
-19.642166759924397,-19.384323137745113,-19.513244948834753,-0.25784362217928347
-14.883731961120542,-14.640472511200649,-14.762102236160596,-0.24325944991989346
-14.826836122763284,-14.734019798639416,-14.78042796070135,-0.0928163241238682
-15.92995427283438,-16.061009847012834,-15.995482059923606,0.13105557417845404
-16.38816723548452,-16.40293809456655,-16.395552665025534,0.014770859082030796
-17.519003168132404,-17.671002590095036,-17.59500287911372,0.15199942196263194
-17.857800463262766,-17.882608671448732,-17.87020456735575,0.024808208185966407
-18.620370398538714,-18.626947373979128,-18.623658886258923,0.00657697544041369
-16.47424212955149,-16.468391437350018,-16.471316783450753,-0.005850692201473606
-17.727528184862418,-17.47872152696283,-17.603124855912625,-0.2488066578995891
-17.017692570263087,-16.964243150032857,-16.990967860147972,-0.053449420230229805
-15.2843413604099,-15.238607718800168,-15.261474539605034,-0.0457336416097327
-15.666318930308732,-15.59200037571074,-15.629159653009737,-0.0743185545979923
-16.026158372020564,-16.19587757379793,-16.111017972909245,0.16971920177736521
-15.816444899976016,-15.607814461386237,-15.712129680681127,-0.20863043858977903
-18.270029504370072,-19.102516803411962,-18.686273153891015,0.8324872990418903
-15.52620352291879,-15.50657069719226,-15.516387110055526,-0.019632825726530356
-16.949770469322747,-16.961804474456052,-16.9557874718894,0.012034005133305214
-16.06605680197448,-16.054883476862987,-16.060470139418733,-0.011173325111492716
-17.842363303897603,-17.665276379231422,-17.753819841564514,-0.17708692466618103
-16.452103314632797,-16.47958853837336,-16.46584592650308,0.027485223740562503
-15.815378544636419,-15.776486273915022,-15.795932409275721,-0.038892270721396116
-15.760439260020382,-15.80157773141459,-15.781008495717487,0.04113847139420734
-16.20958487030763,-16.240381971829684,-16.224983421068657,0.030797101522054504
-15.789544253497235,-15.723769584772903,-15.756656919135068,-0.06577466872433213
-17.135285913894396,-17.06501664560506,-17.100151279749728,-0.0702692682893371
-16.82092371540331,-16.730659797146146,-16.775791756274728,-0.09026391825716473
-15.535508325790772,-15.361289773766654,-15.448399049778713,-0.17421855202411862
-16.26819017327257,-16.157374285550784,-16.212782229411676,-0.11081588772178463
-15.61537394333968,-15.560749338086588,-15.588061640713134,-0.05462460525309254
-14.983071577823523,-15.079350380470911,-15.031210979147218,0.09627880264738842
-15.372744492130549,-15.311093112392282,-15.341918802261414,-0.061651379738266954
-17.129387257744323,-17.041882559125895,-17.08563490843511,-0.08750469861842802
-16.331720957276826,-16.781720171632188,-16.55672056445451,0.44999921435536194
-16.67363747728588,-16.71931832728001,-16.696477902282943,0.04568084999413102
-16.524893569022314,-16.461127122930964,-16.49301034597664,-0.06376644609134985
-17.013350870981636,-16.86606220310128,-16.93970653704146,-0.14728866788035688
-16.321229868253436,-16.414689505787237,-16.36795968702034,0.09345963753380104
-17.237380255626636,-17.153987593165798,-17.195683924396217,-0.0833926624608381
-24.73151939591912,-25.34231563652503,-25.036917516222076,0.6107962406059109
-16.570829606847703,-16.665289146007183,-16.618059376427443,0.09445953915948024
-15.418012267254934,-15.470665612621513,-15.444338939938223,0.052653345366579174
-17.147788042012802,-17.245334875526193,-17.196561458769498,0.0975468335133911
-17.984557076191,-17.887110713020792,-17.935833894605896,-0.0974463631702065
-16.463660516101925,-16.411192098435478,-16.4374263072687,-0.0524684176664465
-17.6301472518525,-17.474225725534424,-17.55218648869346,-0.15592152631807465
-15.514180753928493,-15.304991873294355,-15.409586313611424,-0.20918888063413732
-20.25765773962631,-20.73929052214339,-20.49847413088485,0.4816327825170781
-16.51907087972588,-16.393065495612646,-16.456068187669263,-0.1260053841132347
-17.940732017975503,-18.055706349916615,-17.99821918394606,0.11497433194111295
-15.820273488490669,-15.65222160946803,-15.73624754897935,-0.16805187902263796
-15.287498824307987,-15.103195141758544,-15.195346983033264,-0.18430368254944263
-16.51059128047249,-16.44784763668154,-16.479219458577013,-0.06274364379094877
-17.974147956919055,-18.21408594672169,-18.09411695182037,0.23993798980263392
-15.477307603537168,-15.473293372841079,-15.475300488189124,-0.004014230696089527
-17.514282798655323,-17.1716393935823,-17.342961096118813,-0.34264340507302293
-17.76124545227155,-17.710526413829903,-17.735885933050724,-0.05071903844164538
-14.816397013881645,-14.863962748260018,-14.840179881070831,0.04756573437837375
-18.212378788694107,-18.25838957320113,-18.23538418094762,0.046010784507021896
-16.11433163813367,-16.063031462771875,-16.088681550452772,-0.05130017536179565
-17.220908618735358,-17.21147932220482,-17.216193970470087,-0.009429296530537812
-19.24637444601173,-19.299777561875104,-19.273076003943416,0.053403115863375206
-15.779747432172758,-15.720663323422535,-15.750205377797647,-0.05908410875022341
-15.582397642123762,-15.472134268018351,-15.527265955071057,-0.11026337410541132
-15.260652386735726,-15.539549405326827,-15.400100896031276,0.27889701859110083
-16.47968687498524,-16.55740945063919,-16.518548162812216,0.0777225756539508
-15.205375498268936,-15.208036998538724,-15.20670624840383,0.002661500269788064
-18.301771173299468,-18.058646973779684,-18.180209073539576,-0.2431241995197837
-15.640307740139438,-15.747824320238312,-15.694066030188875,0.10751658009887421
-16.34848144645912,-16.404110340378338,-16.376295893418728,0.05562889391921644
-17.193148178457644,-17.08847785139337,-17.140813014925506,-0.10467032706427304
-18.00155566059827,-17.744654801884245,-17.873105231241258,-0.256900858714026
-15.843381855769003,-15.537444666127506,-15.690413260948255,-0.3059371896414973
-16.43754403568872,-16.400616437359517,-16.419080236524117,-0.03692759832920345
-15.761261914264075,-15.797143375130183,-15.77920264469713,0.03588146086610777
-16.28149938604929,-16.58773116021985,-16.43461527313457,0.30623177417055913
-18.14202147265626,-17.921012079496126,-18.031516776076195,-0.22100939316013424
-16.5246580158575,-16.554846328477673,-16.53975217216759,0.030188312620172297
-16.09842027298919,-16.030025274581618,-16.064222773785403,-0.06839499840757313
-15.913679729063741,-15.944568019818252,-15.929123874440997,0.03088829075451116
-15.979886074163984,-15.817757541150117,-15.89882180765705,-0.16212853301386687
-17.44545016944706,-17.21077996340087,-17.328115066423965,-0.23467020604618938
-17.056641693917435,-16.877876895417568,-16.9672592946675,-0.17876479849986637
-17.115669276530795,-17.0933275795745,-17.104498428052647,-0.022341696956296175
-15.547261198434077,-15.58865279136419,-15.567956994899134,0.041391592930112964
-17.114337349634244,-17.58668036495527,-17.350508857294756,0.4723430153210266
-20.120072138614375,-20.163557111663824,-20.141814625139098,0.04348497304944843
-14.755561521567584,-14.602413795757496,-14.678987658662539,-0.15314772581008818
-14.539666569151416,-14.544621114943078,-14.542143842047247,0.004954545791662213
-14.52131198319439,-14.542931624047903,-14.532121803621147,0.021619640853511868
-16.50149511084327,-16.616373550400986,-16.55893433062213,0.11487843955771737
-14.960388941858337,-14.814732694776499,-14.887560818317418,-0.14565624708183833
-19.224079413843164,-19.096820469408346,-19.160449941625757,-0.12725894443481778
-17.053129257254472,-17.092699023934184,-17.072914140594328,0.039569766679711904
-19.114717614366455,-18.981100787130302,-19.04790920074838,-0.1336168272361533
-20.21020559483266,-20.25623436232995,-20.233219978581303,0.04602876749728679
-16.143349440646137,-16.12580866213097,-16.134579051388556,-0.017540778515165556
-16.162960495472436,-16.157359415073994,-16.160159955273215,-0.005601080398442093
-17.00426170197075,-16.916746870364115,-16.960504286167435,-0.08751483160663653
-18.094057065361227,-18.01267423789608,-18.053365651628653,-0.08138282746514847
-15.86874587740349,-15.713661400249482,-15.791203638826486,-0.1550844771540092
-15.605231464240504,-15.55898539497076,-15.582108429605633,-0.04624606926974373
-17.589378428295387,-17.413404757549756,-17.501391592922573,-0.17597367074563053
-15.10994407072323,-15.03896190844268,-15.074452989582955,-0.07098216228055065
-17.440868225220907,-17.33525952069515,-17.38806387295803,-0.10560870452575699
-15.215528223135717,-15.067463549028794,-15.141495886082255,-0.14806467410692292
-18.212674987304375,-17.97556189014516,-18.094118438724767,-0.23711309715921658
-19.285263369061024,-19.46246996040445,-19.373866664732738,0.17720659134342753
-14.409189076273238,-14.308864219288706,-14.359026647780972,-0.10032485698453186
-14.89914304784709,-14.732927640987544,-14.816035344417317,-0.16621540685954628
-14.226336329717265,-14.218255455579197,-14.22229589264823,-0.00808087413806824
-14.87401938630611,-14.686429196682244,-14.780224291494177,-0.1875901896238652
-15.489732986286207,-15.555204375599903,-15.522468680943055,0.06547138931369645
-14.78678272625642,-14.61944580324597,-14.703114264751196,-0.1673369230104509
-16.016624251379174,-16.038053652362432,-16.027338951870803,0.021429400983258517
-14.982679308690573,-14.85413845113586,-14.918408879913216,-0.12854085755471267
-15.86859378101805,-15.899705413967908,-15.884149597492979,0.031111632949857082
-16.505672093667112,-16.485773052175155,-16.49572257292113,-0.019899041491957092
-15.711184022351409,-15.67054278940217,-15.69086340587679,-0.04064123294923938
-16.89624032751471,-16.7887781804132,-16.842509253963954,-0.10746214710151136
